Tsys	OutW	OutK	In1	In2	In3	In4	In5
31459.6580831	-4.0442492538	1.70667944478	50	5093.99969221	12.0725149823	12.1069270988	1.19670652028E-4
47598.7725079	-3.94434605972	1.70669320612	50	5094.29931641	12.5712246526	12.5986513156	3.18634008067E-14
51198.7181701	-4.11166565384	1.70669583201	50	5094.32861203	12.6740395707	12.6965794066	2.97664539864E-8
54798.6340312	-4.20975307306	1.70669741279	50	5094.35107314	12.6920795923	12.7172830552	2.17572256342E-8
58398.5228866	-4.22003323834	1.70669791239	50	5094.36196888	12.7362940059	12.7595860024	1.49741025329E-5
61998.2247073	-3.63687269528	1.70672980142	50	5094.63282642	13.9282387348	14.0216868765	2.77593501039E-4
65598.2617956	-4.13421733594	1.70679696418	50	5095.67611899	16.2401744179	16.2968215185	2.48510702914E-4
81797.1601303	-4.1506214107	1.70683437555	50	5096.38085783	17.5238995442	17.5511219486	9.020777015E-14
85397.025037	-4.10304151506	1.7068381652	50	5096.40933134	17.6057926342	17.64105923	1.50349232182E-5
92596.7778024	-4.13367958716	1.7068396191	50	5096.43701172	17.6368366506	17.6250288829	-1.22671481146E-13
88996.9085942	-4.1124719912	1.70683977645	50	5096.4296875	17.661282656	17.6618667028	1.9409474028E-13
96196.6732163	-4.18029576711	1.7068697302	50	5096.59092723	18.4952373823	18.6014289085	2.54529027513E-4
99796.519631	-4.11609935133	1.70697268167	50	5097.6628922	21.0130595989	21.0896636619	2.2836860093E-4
115996.018705	-3.93593507662	1.70703481709	50	5098.47509766	22.5113531383	22.4508485709	-6.43651798526E-14
119595.874577	-3.94028444856	1.70703718011	50	5098.50194999	22.5935198719	22.6417018626	1.12506104584E-8
123195.743152	-3.93850713465	1.70703789033	50	5098.51795432	22.628454772	22.6383006096	3.68166633174E-6
126795.591657	-3.90966987537	1.70704419971	50	5098.54208234	22.8573107606	22.9157356948	9.07413337756E-5
130395.434451	-3.84949727318	1.70712819093	50	5099.54974428	25.5957165727	25.6629888765	2.8752242067E-4
133995.381606	-4.17055647182	1.70717043888	50	5100.2343917	26.9413797031	27.0010869007	9.44210132455E-5
150194.392575	-4.23807835132	1.70718833242	50	5100.5546863	27.5066180334	27.5227823153	3.7857379671E-13
153794.241568	-4.2311068571	1.70719002145	50	5100.57226506	27.5561607296	27.5577980742	5.47307065314E-9
157394.091116	-4.23247023511	1.70719081788	50	5100.58642573	27.5750435741	27.5764606353	6.14720762064E-9
160993.947554	-4.25276743526	1.70719677843	50	5100.61390709	27.8166858194	27.8553821902	1.04325297357E-4
164593.718907	-4.02999091808	1.70728021034	50	5101.6248392	30.5554412932	30.6329041326	2.88325968264E-4
168193.542736	-3.98497017055	1.70732284199	50	5102.30263366	31.8850562302	31.9337264835	9.75310846465E-5
184452.946151	-4.27515267252	1.70734054875	50	5102.61027989	32.4571776898	32.4583486442	3.57797753099E-6
188052.79322	-4.29840598442	1.70734287101	50	5102.63867076	32.5375537559	32.5561400118	6.07127009188E-9
191652.636573	-4.31043682938	1.70734376634	50	5102.65668254	32.5738750372	32.5574661226	6.98290245335E-6
195252.477548	-4.36451611662	1.70735413772	50	5102.70567681	32.938397027	33.0159769186	1.30417749804E-4
198852.228357	-4.09782582274	1.70744140412	50	5103.7267213	35.5722799942	35.6081532873	2.514776896E-4
202452.029042	-4.06701759991	1.70748164476	50	5104.32782616	36.7521728	36.7651932964	6.34435940153E-5
218651.011595	-4.08146250037	1.70749444157	50	5104.54980047	37.1375246853	37.1591009309	2.59696252949E-7
222250.823761	-4.10240954185	1.70749769215	50	5104.60810166	37.2890204212	37.2948045567	2.99106553953E-5
225850.664815	-4.11500422031	1.70749933043	50	5104.64355334	37.3578856626	37.3633518392	4.82542870291E-9
229450.483777	-4.10633654169	1.7075062311	50	5104.69056092	37.7073724762	37.7463266957	1.40444516648E-4
233050.380459	-4.35354023325	1.70757157767	50	5105.71783266	40.4024394038	40.4314539077	2.44040444107E-4
236650.118711	-4.14292890558	1.7076019902	50	5106.33558538	41.6083284755	41.6555240005	1.10087111245E-4
252850.084008	-4.2720229169	1.70761425778	50	5106.60885859	42.1243283022	42.1356472635	3.66640766562E-6
256449.873032	-4.21967458786	1.70761694145	50	5106.6474033	42.2201444788	42.2049822274	7.12407979976E-6
260049.678267	-4.18367530501	1.70761821987	50	5106.67127098	42.2715525859	42.2607716043	2.96444979729E-5
263649.479233	-4.14439584609	1.7076241828	50	5106.71288343	42.5995201983	42.6583093198	1.38222707505E-4
267249.176562	-3.82788840019	1.7076884148	50	5107.74911931	45.3174507764	45.3549508391	2.3458076205E-4
270848.872399	-3.49926976339	1.70771822148	50	5108.36531723	46.5590831157	46.5844061817	8.19529425215E-5
287048.259652	-3.44589024302	1.70772965537	50	5108.63720529	47.0573368558	47.0546998798	4.52109325205E-13
290648.113303	-3.59172912607	1.70772965537	50	5108.65692995	47.0973681534	47.1005124615	2.03005153693E-5
294247.928408	-3.6517600901	1.70772965537	50	5108.66562659	47.1050958773	47.1339413598	-5.56566434437E-7
301447.542927	-3.68024769238	1.70772965537	50	5108.66711381	47.1104333696	47.1233604941	2.86479343401E-6
305047.336656	-3.66542901167	1.70772965537	50	5108.66699219	47.1232225962	47.1217057125	8.06584354118E-13
297847.735443	-3.66840414144	1.70772965537	50	5108.66697304	47.1310380414	47.1217557549	3.4385417951E-7
13510.2227202	-4.20892150271	1.70646112151	52.5	5092.15817467	7.52705170422	7.56658189883	2.6794308257E-5
17110.1315092	-4.24533562441	1.70646841395	52.5	5092.23494981	7.71032450825	7.73946047895	3.19768562113E-5
20710.0370468	-4.24337979465	1.70647172284	52.5	5092.28084914	7.80121376895	7.82668726308	9.01120985865E-6
24309.9291172	-4.22816586436	1.70648275308	52.5	5092.32917712	8.12917833206	8.1952671342	1.06790228834E-4
27909.8209495	-4.23484181026	1.70658400262	52.5	5093.33432583	10.8027191984	10.8789454267	3.03874856778E-4
31509.6576689	-4.06482118976	1.70663318746	52.5	5094.00555654	12.0855230347	12.1215083763	1.09144174407E-4
47648.7907152	-4.00527272768	1.7066520567	52.5	5094.29931641	12.5687025701	12.6012722946	3.18634008067E-14
51248.7309498	-4.18795034507	1.706656466	52.5	5094.32910007	12.667663537	12.6991789102	4.84209308478E-14
54848.6531372	-4.27479696285	1.70665723713	52.5	5094.35131779	12.6989430832	12.731938086	1.00310240708E-13
58448.5415612	-4.28810284759	1.70665913459	52.5	5094.36213649	12.7310215365	12.7570139591	7.51479649926E-6
62048.2476707	-3.72956407847	1.70671025579	52.5	5094.64769281	13.9676721553	14.0604775583	2.80632507043E-4
65648.2706282	-4.16929196597	1.70680938316	52.5	5095.68656493	16.2609013752	16.3123981251	2.24862966952E-4
81847.1829377	-4.22538887464	1.70686445177	52.5	5096.38085938	17.5335320108	17.5535864792	9.02056207508E-14
85447.0409218	-4.17124080274	1.70686808426	52.5	5096.40970732	17.6105050813	17.6355584367	1.19063106617E-5
92646.7940345	-4.19451816359	1.70686946123	52.5	5096.43701172	17.6498397269	17.6432335057	-1.23040466704E-13
89046.9207201	-4.17407670412	1.7068705473	52.5	5096.43017436	17.6530402594	17.6596467437	3.15207088279E-14
96246.6784782	-4.2020321109	1.70690755302	52.5	5096.60336799	18.5377278818	18.6452512164	2.64540018587E-4
99846.522244	-4.15189529086	1.70701925945	52.5	5097.67459313	21.0377879886	21.0954553347	2.40625343581E-4
116046.030462	-3.9836796061	1.70708572517	52.5	5098.47534079	22.5096504034	22.453772169	2.02438288104E-14
119645.88632	-3.99124517936	1.70708933727	52.5	5098.5024394	22.5989951508	22.598812698	-1.52110479942E-13
123245.752046	-3.98604278618	1.70709087392	52.5	5098.51801038	22.6321171924	22.6384228021	1.85011494212E-6
126845.602346	-3.96102046945	1.7071009355	52.5	5098.54746312	22.8905571415	22.9462778359	1.16968193045E-4
130445.448448	-3.91202787672	1.70722130118	52.5	5099.56363183	25.6244181789	25.6888698349	2.81402009811E-4
134045.395912	-4.23507891843	1.70728044534	52.5	5100.23959001	26.9518200073	27.0045773529	1.12545700862E-4
150244.408319	-4.29737554445	1.70730525414	52.5	5100.5546875	27.5122023347	27.5213668783	1.49141672423E-13
153844.25956	-4.29725424804	1.70730734477	52.5	5100.57269	27.5548307434	27.571988859	6.66664308053E-6
157444.106812	-4.29887057179	1.7073081414	52.5	5100.58653525	27.5911156443	27.5757957223	6.79708574554E-6
161043.962192	-4.32790885118	1.70731834205	52.5	5100.61938885	27.8587161719	27.8148102765	1.15186878408E-4
164643.72679	-4.07565089894	1.70743393238	52.5	5101.63858046	30.5853317918	30.6525723584	2.80611313398E-4
168243.562169	-4.06493341727	1.70749004355	52.5	5102.30850005	31.9151208966	31.9138911768	1.05763924954E-4
184502.956075	-4.32017784495	1.70751420375	52.5	5102.61055957	32.4505665281	32.5067063413	1.79392645679E-6
188102.802267	-4.34648482419	1.70751762312	52.5	5102.63902957	32.5333005033	32.536527542	8.67104458514E-6
191702.647232	-4.3653372987	1.70751916843	52.5	5102.65671073	32.571732394	32.5647662768	3.50309770695E-6
195302.488306	-4.41736283596	1.70753467552	52.5	5102.71331059	32.9806145829	33.0418521114	1.45168883702E-4
198902.227188	-4.12457708065	1.70764671445	52.5	5103.73922954	35.5965324858	35.6363265174	2.52654161534E-4
202502.041482	-4.1340466836	1.70769690085	52.5	5104.33294339	36.7613961735	36.774347086	8.57809514266E-5
218701.031478	-4.15825674783	1.70771257618	52.5	5104.55046766	37.1494661634	37.1647333731	7.02928851739E-6
222300.843753	-4.17830793714	1.70771710507	52.5	5104.60898133	37.2922436531	37.2987027514	1.50515314665E-5
225900.689472	-4.19331581631	1.70771916343	52.5	5104.64367614	37.3508826079	37.3656910432	3.22689631224E-6
229500.499628	-4.19128243042	1.70772961212	52.5	5104.69779405	37.7472545455	37.7898928426	1.53345728163E-4
233100.390836	-4.38907845898	1.7078101638	52.5	5105.73076121	40.4147150218	40.4591768641	2.50414968061E-4
236700.127461	-4.16375204178	1.70784620592	52.5	5106.34063302	41.6185293762	41.6456735138	9.51406161036E-5
252900.086676	-4.29876014581	1.70786157212	52.5	5106.60926568	42.1255023141	42.1345522752	1.00836577156E-5
256499.881948	-4.26458024796	1.70786432995	52.5	5106.64792002	42.2240459135	42.2006881353	3.56155179273E-6
260099.685074	-4.22590782944	1.70786580977	52.5	5106.67157253	42.2740086336	42.2703596501	1.48753027392E-5
263699.491028	-4.18814558614	1.70787525413	52.5	5106.72034988	42.6324325232	42.6990121603	1.52547676574E-4
267299.197018	-3.91184087032	1.70795349908	52.5	5107.76200838	45.3417969057	45.3812344034	2.5672401088E-4
270898.884001	-3.53510207976	1.70798924213	52.5	5108.37059201	46.5624845094	46.5836317664	8.04925923456E-5
287098.275161	-3.51040537934	1.70800262502	52.5	5108.63744952	47.0533361068	47.0631271177	2.21267347434E-13
290698.121324	-3.65273355418	1.70800262502	52.5	5108.65732048	47.098273482	47.0965784225	1.02485006792E-5
294297.942363	-3.71403329446	1.70800262502	52.5	5108.6656454	47.1161717815	47.1259936713	-2.53444726607E-7
301497.556217	-3.73419442888	1.70800262502	52.5	5108.66729498	47.1187069358	47.1227549024	1.44355264291E-6
305097.350775	-3.72936736993	1.70800262502	52.5	5108.66699219	47.1209397873	47.1223739014	8.08741962288E-13
297897.750616	-3.72889732211	1.70800262502	52.5	5108.66697786	47.1263104391	47.1152614567	7.94216145627E-8
13560.2248264	-4.23658670045	1.70635433759	55	5092.15919244	7.52968198644	7.56801000171	2.2798729034E-5
17160.1353596	-4.26883628181	1.70636369721	55	5092.23566234	7.70344411563	7.74189737073	3.66531283666E-5
20760.0394336	-4.27387093279	1.70636794407	55	5092.28140565	7.79777125187	7.82159404758	1.52095555325E-5
24359.9311552	-4.25834404577	1.70638210104	55	5092.33448971	8.16224905609	8.24209770817	1.12051413636E-4
27959.8231721	-4.25303478017	1.70651205166	55	5093.34794243	10.8330619685	10.9239711352	3.00096901899E-4
31559.6572264	-4.08536080344	1.70657517888	55	5094.0114218	12.0985647165	12.1361263315	9.85111011033E-5
47698.8089266	-4.06619933551	1.70659943354	55	5094.29931641	12.566153469	12.6039013941	3.18634008067E-14
51298.7436926	-4.26422902727	1.70660546402	55	5094.32958852	12.6612362618	12.7017702067	2.59409451114E-15
54898.6722426	-4.33980592769	1.70660651867	55	5094.35156203	12.7058525418	12.7466429351	1.23633833488E-13
58498.5602263	-4.35615619474	1.70660911378	55	5094.36230436	12.7257259643	12.754438199	1.47644995563E-8
62098.2706654	-3.82233545086	1.70667903086	55	5094.6625615	14.0071021031	14.0992218693	2.83650548095E-4
65698.279454	-4.20430109423	1.70681460466	55	5095.69700947	16.2816376487	16.3279520933	2.01091837507E-4
81897.2057533	-4.30013977196	1.70688975471	55	5096.38085938	17.5431807999	17.5560397945	9.02056207508E-14
85497.0568176	-4.23947322791	1.7068937923	55	5096.41008316	17.6152391461	17.6300010432	8.78904716433E-6
89096.9328257	-4.23569926672	1.70689653003	55	5096.43066278	17.6447525726	17.6574625191	-1.31577054454E-13
92696.8102762	-4.2553540552	1.70689532283	55	5096.43701172	17.6628993302	17.6615906687	-1.23040466704E-13
96296.6837121	-4.22368937178	1.70693766267	55	5096.61581124	18.5801992004	18.6890256414	2.74592241352E-4
99896.524839	-4.18770299826	1.70706182677	55	5097.68629281	21.0625182965	21.1011567601	2.52982818832E-4
116096.042218	-4.03142079495	1.70713573627	55	5098.475585	22.5079586728	22.4567019909	1.05227872573E-13
119695.898071	-4.0422156961	1.70714040157	55	5098.50292782	22.6045011815	22.5557135099	3.60565631082E-14
123295.760907	-4.03355404135	1.70714238626	55	5098.5180662	22.635776279	22.6385968543	6.94186209913E-9
126895.613041	-4.01239173373	1.70715538154	55	5098.55285135	22.9238790156	22.9767950555	1.43289716044E-4
130495.462421	-3.97454707339	1.7073108427	55	5099.57751864	25.6531570156	25.7147086689	2.75258892125E-4
134095.4102	-4.29959954028	1.70738723175	55	5100.24478662	26.9622692649	27.0080461854	1.30785500848E-4
150294.424062	-4.35665365265	1.70741927443	55	5100.5546875	27.5178030395	27.5199708428	-8.12303718548E-14
153894.277565	-4.36340591903	1.70742195827	55	5100.57311543	27.5535068631	27.5862776524	1.33498555869E-5
157494.122511	-4.36528207628	1.70742298094	55	5100.58664498	27.6072413089	27.5751520571	1.36097498687E-5
161093.976827	-4.40306859919	1.70743607596	55	5100.62487426	27.9008041669	27.7740894557	1.26009559945E-4
164693.734666	-4.12132257533	1.70758446434	55	5101.65232171	30.6152286724	30.6722057993	2.72912756718E-4
168293.581599	-4.14493149196	1.70765649672	55	5102.31436629	31.945302029	31.8939727018	1.140578091E-4
184552.965995	-4.36519673462	1.70768742093	55	5102.6108394	32.4439454061	32.5551025667	2.81792576875E-9
188152.811314	-4.39457018507	1.70769162971	55	5102.63938795	32.5290324745	32.516866794	1.73588315266E-5
191752.657893	-4.42025650675	1.70769353179	55	5102.6567386	32.5695719148	32.5720863013	1.10053781307E-8
195352.49906	-4.47020922664	1.70771261893	55	5102.72094615	33.0228455092	33.0676983843	1.59911837328E-4
198952.226012	-4.15134131891	1.70785052383	55	5103.7517362	35.6207794349	35.664486322	2.53860129696E-4
202552.053909	-4.20108795331	1.70791229656	55	5104.33806161	36.7706320737	36.783491368	1.08296945489E-4
218751.051352	-4.23504162323	1.70793146403	55	5104.55113461	37.1614679832	37.170363169	1.38354158927E-5
222350.863769	-4.25418486315	1.7079368479	55	5104.60986008	37.2954725006	37.3026213998	1.57363912853E-7
225950.714144	-4.27165240091	1.70793929486	55	5104.64379795	37.3438533784	37.3680499953	6.46320897197E-6
229550.515465	-4.27627862146	1.70795171609	55	5104.70503236	37.7871538777	37.8335102286	1.66215874642E-4
233150.401202	-4.42457565399	1.70804747464	55	5105.74368922	40.4269664913	40.4869102886	2.56793777385E-4
236750.136207	-4.18449201375	1.70809032093	55	5106.34568004	41.6287498551	41.6357397669	8.00860440239E-5
252950.089334	-4.32550412841	1.70810857579	55	5106.60967264	42.126665225	42.1334444729	1.65097702259E-5
256549.890864	-4.30949686856	1.70811182709	55	5106.64843652	42.2279614302	42.1964056174	6.72462193855E-9
260149.691878	-4.26813761894	1.70811357169	55	5106.67187438	42.2764808156	42.2799989334	3.07262952014E-8
263749.502829	-4.23190891133	1.70812470596	55	5106.72782192	42.6653441892	42.7397049353	1.66886877836E-4
267349.217556	-3.99602526222	1.70821695153	55	5107.77489583	45.3661442593	45.4075380373	2.79027993779E-4
270948.895682	-3.57101645907	1.7082590902	55	5108.37587069	46.5658401837	46.5827860798	7.9054721251E-5
287148.290698	-3.57503892839	1.70827487144	55	5108.63769375	47.0493009341	47.0715830189	-1.28798801022E-14
290748.129325	-3.71382399242	1.70827487144	55	5108.65771287	47.0992203043	47.0927014895	6.93611297691E-8
305147.36491	-3.79345563514	1.70827487144	55	5108.66699219	47.1186502265	47.1230454352	8.08741962288E-13
297947.765807	-3.78947992565	1.70827487144	55	5108.66698263	47.1215088356	47.1087766298	-1.89214822792E-7
301547.569533	-3.78819518873	1.70827487144	55	5108.66747953	47.1270631187	47.1221640847	7.34346708843E-9
294347.956327	-3.77640238531	1.70827487144	55	5108.6656642	47.1273823136	47.1179608921	5.49531457497E-8
13610.2270778	-4.25538689103	1.70583193716	57.5	5092.1602639	7.53519608738	7.56733954702	1.99070082893E-5
17210.1371922	-4.28491564693	1.70584288449	57.5	5092.2364823	7.70742921965	7.74411743251	1.83813957962E-5
20810.0394306	-4.29017529916	1.70584882876	57.5	5092.28157227	7.79809196603	7.8235616408	7.63227122217E-6
24409.9319602	-4.27809187608	1.70587180129	57.5	5092.34019821	8.19686526136	8.27030095536	1.46582045764E-4
28009.8215359	-4.27122745477	1.70604009202	57.5	5093.36186877	10.8626062088	10.9232443802	2.84766928673E-4
31609.6630809	-4.12064611479	1.70611983073	57.5	5094.01632857	12.1147366117	12.1502748566	1.05708634714E-4
47748.821609	-4.13006244819	1.70614929038	57.5	5094.29931641	12.5718218993	12.6048394439	4.34799809391E-14
51348.7658434	-4.33467826458	1.70615527664	57.5	5094.33032061	12.6690551763	12.6929255344	-7.00584307202E-16
54948.6878257	-4.41291527775	1.70615808777	57.5	5094.35180625	12.7026141447	12.740534139	9.3695930861E-14
58548.5760598	-4.42141838719	1.70615933758	57.5	5094.36230469	12.7386098931	12.7513701925	4.31331406247E-14
62148.2996383	-3.91780766678	1.70624003149	57.5	5094.67791106	14.0572540399	14.1325121939	2.85705181622E-4
65748.2933205	-4.26077409076	1.70638323461	57.5	5095.70732022	16.2996433539	16.3470392981	2.18345292363E-4
81947.219711	-4.37244891717	1.70646260693	57.5	5096.38085938	17.523848485	17.5447622579	9.02056207508E-14
85547.0704416	-4.29275761756	1.70646701349	57.5	5096.4105229	17.6146932633	17.630388848	1.22786387084E-5
89146.9466233	-4.29105337529	1.70646881644	57.5	5096.43066406	17.6527312306	17.6848854372	5.00119452946E-14
92746.8206642	-4.31054160055	1.70646992969	57.5	5096.43701172	17.6665082731	17.7064054717	-1.57502165E-13
96346.6852632	-4.24075481064	1.7065260365	57.5	5096.62942263	18.621309153	18.7220947466	2.82329088123E-4
99946.5298231	-4.21315316873	1.70667785395	57.5	5097.69809503	21.0772793499	21.1410953317	2.13627804626E-4
116146.052126	-4.09069467491	1.70676625262	57.5	5098.47558594	22.5063847712	22.4702541895	2.13826806209E-13
119745.911997	-4.09574576358	1.70677280486	57.5	5098.50292969	22.6101528729	22.5807183775	3.67761376907E-14
123345.773502	-4.09025834612	1.70677494967	57.5	5098.51855297	22.634953944	22.6435463871	2.231679698E-13
126945.624108	-4.06374609859	1.70679471997	57.5	5098.55804945	22.9645019651	23.0175999575	1.44339259397E-4
130545.478027	-4.06143912661	1.70698193267	57.5	5099.59113295	25.687564756	25.7376155834	2.53484224211E-4
134145.425083	-4.36469304576	1.70707172387	57.5	5100.25041139	26.9757447844	27.0280538292	1.15551025011E-4
150344.442878	-4.42373727563	1.70710967107	57.5	5100.55493131	27.5194539068	27.5221111517	6.5278280513E-15
153944.290228	-4.42364421152	1.70711190044	57.5	5100.57317908	27.5587605266	27.5953460053	6.68953599694E-6
157544.136905	-4.42191430074	1.70711525856	57.5	5100.58677247	27.594633113	27.5671245066	6.9266783093E-6
161143.989684	-4.46484607343	1.70713359731	57.5	5100.6307185	27.9510285857	27.9787722921	1.38858493047E-4
164743.741741	-4.17159855099	1.70730314541	57.5	5101.66571892	30.6337376906	30.6928023207	2.82400301896E-4
168343.599264	-4.2217931271	1.70738622299	57.5	5102.31935085	31.9414339017	31.955454774	1.12204668554E-4
184602.972207	-4.41195481563	1.70741719685	57.5	5102.61108347	32.4559286706	32.463032963	2.38090703345E-8
188202.81828	-4.43672719846	1.7074219379	57.5	5102.63973398	32.5253786675	32.5133222802	1.21564652699E-5
191802.667827	-4.46376045165	1.70742419685	57.5	5102.657223	32.5712882978	32.5868018849	4.61704135619E-7
195402.510143	-4.51457667701	1.70744945428	57.5	5102.72978224	33.0590918936	33.1106204272	1.58105508668E-4
199002.229722	-4.1752356609	1.70759420589	57.5	5103.76415422	35.6483245991	35.6938709558	2.33340961032E-4
202602.072354	-4.25907341657	1.70765826988	57.5	5104.34275588	36.7802798234	36.7945302538	1.06787718957E-4
218801.066844	-4.31732778786	1.70767990485	57.5	5104.55185236	37.1568587735	37.1642865165	1.752388421E-5
222400.8838	-4.33709174534	1.70768715258	57.5	5104.61039579	37.2994725277	37.3014897459	5.16337161778E-6
226000.728901	-4.35224809482	1.70768976854	57.5	5104.64391493	37.3504899623	37.3681526149	3.63124223106E-6
229600.541537	-4.34637621826	1.70771375376	57.5	5104.71363561	37.8231445149	37.8769174935	1.51651239291E-4
233200.394475	-4.43682651929	1.70785654678	57.5	5105.75615364	40.4567134688	40.5148277205	2.60142866583E-4
236800.137926	-4.22196415705	1.70792155635	57.5	5106.3500396	41.6371396134	41.6662589818	6.86003459621E-5
253000.091406	-4.34649943539	1.70794819935	57.5	5106.61004905	42.1284381959	42.1316339176	1.53979307667E-5
256599.899073	-4.34956147218	1.70795310205	57.5	5106.64913265	42.223136928	42.2039515657	1.65994389932E-5
260199.700612	-4.31587464592	1.70795545014	57.5	5106.671875	42.2722222173	42.2847299296	-2.77300380659E-14
263799.511971	-4.27869568371	1.70797427315	57.5	5106.73549333	42.70326993	42.7714167475	1.87269825106E-4
267399.22142	-4.03553060238	1.708104985	57.5	5107.78813231	45.3945244167	45.4381449737	2.89425777427E-4
270998.903216	-3.610014685	1.70816304341	57.5	5108.38072498	46.5781918937	46.5910614728	7.54693511709E-5
287198.31064	-3.65924959569	1.70818522784	57.5	5108.63769531	47.0535322468	47.0758820857	-1.43773881689E-14
290798.14926	-3.78740173771	1.70818522784	57.5	5108.65771866	47.100438023	47.0960611708	9.05834037173E-8
294397.970128	-3.83979252896	1.70818522784	57.5	5108.66567154	47.1149770734	47.1158997704	4.29243953786E-7
297997.785359	-3.858278446	1.70818522784	57.5	5108.66698427	47.1194157724	47.123541383	-1.20332047722E-7
305197.38182	-3.8546230773	1.70818522784	57.5	5108.66699219	47.119919373	47.1270494647	4.87149709814E-13
301597.585075	-3.85379145928	1.70818522784	57.5	5108.66772162	47.1255065148	47.1267609494	8.20466309218E-8
13660.2293296	-4.27416132252	1.70528602025	60	5092.16133551	7.54071856786	7.56666299453	1.70184950331E-5
17260.1390195	-4.30097503275	1.70529958069	60	5092.23730255	7.71144357531	7.74633691054	4.78835523086E-8
20860.0394214	-4.30644265633	1.70530694386	60	5092.28173787	7.79842249737	7.82554765363	1.90502743908E-8
24459.9327618	-4.29781077714	1.70533539992	60	5092.3459078	8.23148575312	8.29845253843	1.8119385862E-4
28059.8198892	-4.28942012857	1.70554386153	60	5093.37579595	10.8921482679	10.922392658	2.69405402512E-4
31659.6689584	-4.1559853173	1.70564263381	60	5094.02123185	12.1309199469	12.1644216661	1.1297133392E-4
47798.8342704	-4.19393675849	1.70567909261	60	5094.29931641	12.577521665	12.6057710453	5.51408579661E-14
51398.7880198	-4.40511170497	1.70568561427	60	5094.33105336	12.6769126959	12.6840498723	-3.88000732204E-15
54998.7034019	-4.48604029072	1.70568867682	60	5094.35205046	12.6993561258	12.7343850977	6.36550418291E-14
58598.5918878	-4.48667507417	1.7056900384	60	5094.36230469	12.7515296804	12.748301215	5.98481226009E-14
62198.3286434	-4.01329442759	1.70577794927	60	5094.6932632	14.107463718	14.165773147	2.87754626896E-4
65798.3072012	-4.31730694608	1.70593395992	60	5095.7176306	16.317641444	16.3661363565	2.35713157255E-4
81997.2336487	-4.44475256269	1.7060207025	60	5096.38085938	17.5044508943	17.5334537944	9.02056207508E-14
85597.0840596	-4.34600231084	1.70602605609	60	5096.41096281	17.614133359	17.6307924409	1.57857755827E-5
89196.9604253	-4.34639097305	1.70602824653	60	5096.43066406	17.6607527335	17.7123863391	2.32508833528E-13
92796.8310372	-4.36571455701	1.70602959904	60	5096.43701172	17.6700928063	17.7512886111	-1.92052873068E-13
96396.6868051	-4.2578087114	1.70609776412	60	5096.64303696	18.6624156849	18.7551369519	2.90060116929E-4
99996.5348145	-4.23857227288	1.70628220962	60	5097.70989755	21.0920105017	21.1811365939	1.74117684361E-4
116196.062026	-4.15001304431	1.70638961373	60	5098.47558594	22.5048113241	22.4838473658	3.2251683856E-13
119795.925932	-4.14928565668	1.70639732734	60	5098.50292969	22.6158051234	22.6059846835	3.67761376907E-14
123395.786112	-4.14699740316	1.70639982488	60	5098.51904138	22.6341146679	22.6485139726	4.56540594811E-14
126995.635176	-4.11510039678	1.70642284667	60	5098.5632468	23.0051537179	23.0584454452	1.45289102862E-4
130595.493641	-4.14843250551	1.70664084893	60	5099.60474613	25.7219960638	25.7605103089	2.31644570988E-4
134195.439968	-4.42978770359	1.70674540746	60	5100.25603702	26.9892263912	27.0480947406	1.00249216152E-4
150394.4617	-4.49083443345	1.70678951825	60	5100.55517554	27.521097925	27.5242575926	9.48376690982E-14
153994.302882	-4.48387267549	1.7067920671	60	5100.57324212	27.5640251226	27.6044056814	7.03839139195E-9
157594.151298	-4.47853027577	1.70679590646	60	5100.58689998	27.5819771724	27.559084687	2.21181975179E-7
161194.002539	-4.52660249127	1.70681687327	60	5100.6365633	28.0012658069	28.1838412599	1.51710614363E-4
164793.748813	-4.22188936581	1.70701071867	60	5101.67911503	30.6522100069	30.7134019459	2.91943236051E-4
168393.616924	-4.29864542681	1.70710570179	60	5102.32433279	31.9374644287	32.0171791301	1.10321325987E-4
184652.978413	-4.4587156372	1.70714092163	60	5102.61132748	32.4679412511	32.3707420185	4.76556527042E-8
188252.825242	-4.47887551216	1.70714593861	60	5102.64007999	32.5217257618	32.5098014165	6.93371557645E-6
191852.67776	-4.50725031353	1.70714832903	60	5102.65770797	32.5730094636	32.6015265924	9.17267116871E-7
195452.521227	-4.55893642774	1.70717505646	60	5102.73861941	33.0953328435	33.1535579766	1.56284151751E-4
199052.233446	-4.19912141667	1.7073282327	60	5103.77657197	35.6758796309	35.723259254	2.12756794671E-4
202652.090815	-4.31703415704	1.70739602525	60	5104.347449	36.7899286975	36.805574312	1.05212902411E-4
218851.082326	-4.39962644815	1.70742041542	60	5104.55257023	37.1522118335	37.1581832738	2.12052710634E-5
222450.903831	-4.42001494865	1.70743027119	60	5104.6109307	37.3034743453	37.300346367	1.02155806398E-5
226050.743639	-4.43284814166	1.70743382849	60	5104.64403189	37.3571528781	37.3682508869	7.87582882785E-7
229650.567632	-4.41644103478	1.7074664446	60	5104.72224188	37.8591265522	37.9203242961	1.37026241188E-4
233250.38773	-4.44905459238	1.70766062066	60	5105.76861761	40.4864776	40.5427453328	2.63488985247E-4
236850.139629	-4.25947785776	1.70774902345	60	5106.35439745	41.6455248247	41.696878669	5.71235118542E-5
253050.093476	-4.3674848142	1.70778509791	60	5106.6104254	42.1302122204	42.1298221487	1.4273072993E-5
